27, 125, pa2-unknown-i-output1.txt
  348.87,   353.75,   595.63
  346.68,   356.83,   721.19
  474.63,   101.63,   477.70
  472.25,   104.39,   602.61
  470.14,   106.25,   727.50
  474.44,   226.27,   475.35
  472.20,   228.88,   599.92
  470.60,   230.95,   724.13
  475.60,   350.33,   472.16
  473.61,   352.69,   597.89
  472.29,   355.67,   722.89
  226.25,   101.20,   599.00
  226.09,   103.43,   723.47
  225.44,   106.02,   848.81
  223.31,   225.93,   595.92
  222.48,   228.89,   720.69
  221.10,   232.39,   846.42
  218.68,   350.32,   592.88
  217.53,   354.07,   718.76
  216.38,   357.78,   844.70
  349.93,   104.89,   599.38
  349.14,   107.01,   723.70
  349.09,   109.14,   848.61
  346.16,   229.55,   596.15
  345.38,   231.92,   720.71
  344.55,   234.46,   845.66
  342.50,   353.78,   593.53
  341.58,   357.18,   719.06
  341.04,   360.25,   844.12
  474.25,   108.34,   599.96
  473.15,   110.57,   724.89
  473.43,   112.72,   849.76
  469.93,   233.20,   597.07
  469.58,   235.38,   721.26
  469.75,   237.05,   846.09
  467.29,   356.75,   594.37
  467.13,   360.17,   719.96
  466.64,   363.11,   844.75
  226.68,   222.87,    99.38
  229.84,   226.43,   224.31
  233.66,   230.11,   349.04
  229.98,   348.64,    96.34
  232.94,   352.02,   221.48
  236.26,   354.79,   345.56
  233.56,   473.66,    92.54
  236.22,   476.97,   217.70
  239.39,   479.38,   342.00
  351.67,   219.15,    96.39
  354.55,   222.68,   222.03
  357.56,   226.92,   346.55
  355.45,   344.58,    93.10
  358.11,   348.11,   218.09
  361.23,   351.28,   342.54
  358.98,   469.83,    89.77
  361.97,   473.32,   214.43
  364.50,   476.11,   338.76
  476.41,   216.25,    93.60
  479.73,   219.22,   219.27
  482.14,   223.31,   344.21
  480.13,   340.75,    90.27
  483.56,   344.50,   214.80
  486.21,   347.68,   339.58
  484.08,   465.68,    86.97
  487.17,   469.74,   211.00
  490.10,   472.79,   335.72
  223.98,   224.20,   223.95
  225.36,   227.07,   348.70
  226.41,   230.42,   473.93
  222.52,   349.68,   221.69
  223.33,   351.65,   345.75
  224.09,   354.39,   470.40
  221.00,   474.88,   218.49
  221.67,   476.59,   342.97
  222.21,   479.03,   467.49
  349.09,   225.16,   224.02
  349.29,   228.65,   348.89
  349.65,   232.04,   473.46
  348.12,   350.50,   220.76
  348.13,   353.10,   345.22
  348.67,   355.56,   469.92
  346.87,   475.89,   217.69
  346.92,   477.91,   342.10
  347.00,   480.48,   467.04
